Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
2658,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.720903729,Corner,1.32258861,IR1,0,60,RL,0,None,none,0,7,NridgHt,3,4,CemntBd,CmentBd,0,4,1,PConc,7,0.474201162,3,3,Attchd,2005,1.486490657,2.5,0.290466778619,1.65065335395,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,5,1.1931143694,Y,Norm,Norm,SBrkr,1.25045617758,5,8,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,0.405076821135,AllPub,1.22632079249,2005,2006,2006
2659,test,,GasA,3,2Story,1,2,Lvl,Gtl,0.35412921,Inside,0.643264597,IR1,0,60,RL,0,None,none,0,11,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.924614079,3,3,BuiltIn,2006,1.75523825,2.5,-0.134523094223,2.32956371197,-0.103330530851,None,4,1Fam,3,4,-1.37997484383,-0.358020298369,1,1,0,0,5,1.014148319,Y,Norm,Norm,SBrkr,0.841269757994,5,8,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,10,0.16949622715,AllPub,1.02533909898,2006,2006,2006
2660,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.524889049,Inside,0.643264597,IR1,0,60,RL,142,BrkFace,none,0,8,NridgHt,3,4,MetalSd,MetalSd,0,4,1,PConc,7,1.444678479,3,3,BuiltIn,2005,1.693979607,2.5,1.04964150454,1.11405753833,-0.103330530851,None,4,1Fam,3,3,0.916687606438,-0.358020298369,6,1,1,0,5,0.438067088626,Y,Norm,Norm,SBrkr,0.531121983079,5,8,2,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,10,0.825358582778,AllPub,0.803320152167,2005,2006,2006
2661,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.852196061,Inside,1.802449615,IR1,0,20,RL,430,BrkFace,none,0,3,NridgHt,3,5,VinylSd,VinylSd,0,4,1,PConc,7,2.099402411,2,3,Attchd,2005,0.575515363,2.0,1.51296517189,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,1.10273998913,-0.358020298369,6,1,1,0,5,0.291967180485,Y,Norm,Norm,SBrkr,0.708648384556,5,9,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,1.13727352233,AllPub,1.11568493235,2005,2006,2006
2662,test,,GasA,4,1Story,1,3,Lvl,Gtl,0.999062448,Corner,2.039031309,IR1,0,20,RL,674,BrkFace,none,0,8,NridgHt,3,5,MetalSd,MetalSd,0,4,1,PConc,7,1.593268307,3,3,Attchd,2004,0.55180234,2.0,1.49205030526,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,1.1688796831,-0.358020298369,6,1,1,0,5,-0.0385113445939,Y,Norm,Norm,SBrkr,0.871700819231,5,9,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,1.12403237979,AllPub,0.906833616967,2004,2005,2006
2663,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.773234026,Corner,0.986098015,IR1,0,60,RL,112,BrkFace,none,0,2,NridgHt,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.268228058,2,3,BuiltIn,2004,0.816597762,2.5,0.802648935294,0.353491295332,-0.103330530851,None,3,1Fam,3,1,0.982957585054,-0.358020298369,6,1,1,0,4,0.0260047355233,Y,Norm,Norm,SBrkr,1.19196788883,5,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.693948331645,AllPub,0.997431376885,2004,2004,2006
2664,test,,GasA,4,1Story,1,3,Lvl,Gtl,-0.8043968,Inside,-0.952239155,Reg,0,120,RL,278,BrkFace,none,0,3,NridgHt,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.385975951,2,3,Attchd,2005,0.126944014,2.0,1.09163190632,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,0.596228424507,-0.358020298369,6,1,1,0,5,1.05479933517,Y,Norm,Norm,SBrkr,0.774663824489,5,9,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.86938248196,AllPub,1.09093409036,2005,2005,2006
2665,test,,GasA,4,1Story,1,3,Lvl,Gtl,-0.275759887,Inside,-0.238166485,Reg,0,20,RL,518,BrkFace,none,0,6,NridgHt,3,4,MetalSd,MetalSd,0,4,1,PConc,7,1.978673175,3,3,Attchd,2006,0.366050327,2.0,1.32322031199,-0.785025043887,-0.103330530851,None,1,TwnhsE,4,1,0.99878079323,-0.358020298369,6,1,1,0,5,0.46937313756,Y,Norm,Norm,SBrkr,1.06800765306,5,9,2,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,6,1.01808573225,AllPub,1.28507540942,2006,2006,2006
2666,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.656827459,Inside,-0.952239155,Reg,0,120,RL,572,BrkFace,none,0,6,NridgHt,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.474201162,2,3,Attchd,2006,0.326528623,2.0,1.28609903676,-0.785025043887,-0.103330530851,None,2,TwnhsE,4,1,0.533708850143,-0.358020298369,6,1,1,0,5,1.23901342246,Y,Norm,Norm,SBrkr,0.921131704556,5,9,2,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,6,0.995013461208,AllPub,1.18556899584,2006,2006,2006
2667,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.272525907,Inside,-0.048936931,Reg,0,60,RL,0,None,none,0,2,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.384833784,3,3,Attchd,2005,-0.088449277,2.5,-1.27756955025,0.9134173638,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.572265555981,Y,RRAn,Norm,SBrkr,0.366528286207,5,6,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,-0.419493999136,AllPub,-0.929191516623,2005,2006,2006
2668,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.272525907,Inside,-0.048936931,Reg,0,60,RL,0,None,none,0,9,Gilbert,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,3,3,Attchd,2006,-0.017310209,2.5,-1.23551208732,0.974076021218,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.587558839455,Y,RRAn,Norm,SBrkr,0.502138558242,5,7,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,-0.398923388428,AllPub,-0.929191516623,2006,2006,2006
2669,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.527750104,Inside,1.293521413,IR1,0,20,RL,0,None,none,0,7,Gilbert,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.213026795,3,3,Attchd,2006,-0.345340358,2.0,0.576955423267,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,1.31854738816,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.569247771379,AllPub,0.703633739911,2006,2006,2006
2670,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.522866965,Corner,1.112898598,IR1,0,60,RL,236,BrkFace,none,0,6,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.738876794,3,3,BuiltIn,2004,1.723620886,2.5,-0.140401959017,2.29690135797,-0.103330530851,None,4,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,1.0117307257,Y,Norm,Norm,SBrkr,0.677623972697,5,8,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,9,0.166302689241,AllPub,0.803320152167,2004,2005,2006
2671,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.035832243,Inside,0.37741257,IR1,0,60,RL,0,None,none,0,10,Gilbert,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,3,3,Attchd,2006,-0.017310209,2.5,-1.23551208732,0.974076021218,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.587558839455,Y,Norm,Norm,SBrkr,0.502138558242,5,7,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,-0.398923388428,AllPub,0.703633739911,2006,2006,2006
2672,test,,GasA,4,1Story,1,2,Lvl,Gtl,-2.078238046,Inside,-1.279971862,Reg,0,120,RL,14,BrkFace,none,0,11,Blmngtn,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.166592474,3,3,Attchd,2006,-0.270249119,2.0,0.664641967974,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,3,0.576136451708,-0.358020298369,6,1,1,0,4,0.631162425501,Y,Norm,Norm,SBrkr,0.181246604353,5,7,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.420973134111,AllPub,0.703633739911,2006,2006,2006
2673,test,,GasA,4,1Story,1,2,Lvl,Gtl,-2.17524589,Inside,-1.279971862,Reg,0,120,RL,40,BrkFace,none,0,5,Blmngtn,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.347686327,3,3,Attchd,2002,0.020235411,2.0,0.982501197631,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,3,1.00681627395,-0.358020298369,6,1,1,0,4,-0.200255615215,Y,Norm,Norm,SBrkr,0.471435816564,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.625704759117,AllPub,0.84828605878,2002,2002,2006
2674,test,,GasA,4,1Story,1,2,Lvl,Gtl,-2.087789533,Inside,-1.279971862,Reg,0,120,RM,18,BrkFace,none,0,9,Blmngtn,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.394120649,3,3,Attchd,2004,0.093350565,2.0,1.05768306575,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,1.01790186991,-0.358020298369,6,1,1,0,4,-0.26335960043,Y,Norm,Norm,SBrkr,0.282322024321,5,7,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.621712647695,AllPub,0.902805310334,2004,2004,2006
2675,test,,GasA,4,1Story,1,2,Lvl,Gtl,-2.127770141,Inside,-1.279971862,Reg,0,120,RL,14,BrkFace,none,0,6,Blmngtn,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,3,3,Attchd,2005,-0.708940042,2.0,0.113789784288,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,4,-0.691021648975,-0.358020298369,6,1,0,0,4,1.09926810933,Y,Norm,Norm,SBrkr,-1.07568666246,5,7,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.306002583161,AllPub,0.647724752698,2005,2006,2006
2676,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.056899077,Inside,-0.337487816,IR1,0,60,RL,0,None,none,0,7,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.185166202,3,3,Attchd,2004,0.192154826,2.5,-0.806833688536,0.964743920077,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,0.747544894812,Y,Norm,Norm,SBrkr,0.698508164391,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.184553955588,AllPub,0.703633739911,2004,2005,2006
2677,test,,GasA,4,2Story,1,1,Lvl,Gtl,-0.055976335,Inside,-0.095129546,IR1,0,60,RL,0,None,none,0,4,Gilbert,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.194453067,3,3,Attchd,2000,0.767195631,2.5,-0.272612808015,1.27037023245,-0.103330530851,None,3,1Fam,3,1,0.818796534439,-0.358020298369,5,1,0,0,4,-0.424249903264,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.0517495774846,AllPub,-0.929191516623,2000,2000,2006
2678,test,,GasA,3,2Story,1,2,Lvl,Gtl,0.601033071,FR3,-0.095129546,IR1,0,60,RL,0,None,none,0,8,Gilbert,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.669225311,2,3,Attchd,2006,1.622840539,3.5,-0.0533578469831,2.10792630987,-0.103330530851,None,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.991059646592,Y,Norm,Norm,SBrkr,0.666863190511,5,7,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,0.138984673867,AllPub,1.56393696589,2006,2006,2006
2679,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.158763422,Inside,0.715059975,IR1,0,60,RL,242,BrkFace,none,0,2,NoRidge,3,4,VinylSd,VinylSd,0,5,1,PConc,7,1.913665125,3,3,Attchd,1998,0.939115046,2.5,-0.0619541323345,1.30769863701,-0.103330530851,None,3,1Fam,3,1,0.859673820054,-0.358020298369,6,1,1,0,4,-0.415069670962,Y,Norm,Norm,SBrkr,0.4870150973,5,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.153485912243,AllPub,1.13374576706,1998,1998,2006
2680,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.135279112,Corner,0.679378542,Reg,0,60,RL,322,BrkFace,none,0,6,NoRidge,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.370383565,2,3,BuiltIn,2000,1.448945038,2.5,0.280193958817,1.61565797467,-0.103330530851,None,3,1Fam,3,2,0.629549343423,-0.358020298369,6,1,1,0,4,0.456263555222,Y,Norm,Norm,SBrkr,0.718597740719,5,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.333010522994,AllPub,-0.929191516623,2000,2000,2006
2681,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.070111126,Inside,0.887325522,IR1,0,60,RL,877,BrkFace,none,0,3,NoRidge,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.398244157,2,3,Attchd,2000,2.676093971,2.5,1.04157930548,2.28290320626,-0.103330530851,None,4,1Fam,3,3,1.07931791763,-0.358020298369,6,1,1,0,5,-0.130287026787,Y,Norm,Norm,SBrkr,0.765721032731,5,9,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.845013591927,AllPub,1.236848513,2000,2000,2006
2682,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.230316559,Inside,0.679378542,IR1,0,60,RL,397,BrkFace,none,0,6,NoRidge,3,4,VinylSd,VinylSd,0,5,1,PConc,7,1.170715983,2,3,Attchd,1995,2.421178975,2.5,0.650958626706,2.40655354638,-0.103330530851,None,4,1Fam,3,1,0.650751043627,-0.358020298369,5,1,0,0,4,0.70104047211,Y,Norm,Norm,SBrkr,1.34239199557,5,8,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,9,0.590900698798,AllPub,1.38044725419,1995,1995,2006
2683,test,,GasA,4,2Story,1,3,Lvl,Gtl,1.294829394,Inside,1.624903066,IR1,0,60,RL,738,BrkFace,none,0,5,NoRidge,4,4,MetalSd,MetalSd,0,3,1,PConc,7,2.257279103,2,3,Attchd,1993,3.950668949,3.5,1.74883521572,2.87082557815,-0.103330530851,None,4,1Fam,3,4,0.369057906414,3.92141946625,3,6,1,0,5,-1.38360860703,Y,Norm,Norm,SBrkr,0.990684318397,5,9,2,0.0,None,CompShg,Hip,WD,3.37181559997,Pave,11,1.07156166797,AllPub,2.16296911225,1993,1994,2006
2684,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.272334346,Inside,0.887325522,IR1,0,60,RL,501,BrkFace,none,0,6,NoRidge,3,4,VinylSd,VinylSd,4,3,1,PConc,7,1.53290369,3,3,Attchd,1994,1.9627272,2.5,0.52742440412,1.98894202032,-0.103330530851,None,4,1Fam,3,4,0.491608366699,2.16871388085,6,4,1,0,4,0.593638485519,Y,Norm,Norm,SBrkr,1.0416321575,5,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.519851807213,AllPub,1.10340802919,1994,1995,2006
2685,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.677449301,Inside,0.887325522,IR1,0,60,RL,420,BrkFace,none,0,10,NoRidge,3,4,HdBoard,ImStucc,0,3,1,PConc,7,1.073203908,3,3,Attchd,1993,2.565433197,2.5,1.09163190632,2.09392815815,-0.103330530851,None,3,1Fam,3,1,0.29371826303,3.64368323137,2,6,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr,1.22779409376,5,8,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.514304099307,AllPub,1.61917144052,1993,1993,2006
2686,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.65582824,Inside,0.37741257,IR1,0,60,RL,192,Stone,none,0,1,Somerst,3,4,CemntBd,CmentBd,0,4,1,PConc,7,1.333236107,3,3,BuiltIn,2005,0.915402024,2.5,0.042451917865,1.19338039803,-0.103330530851,None,3,1Fam,4,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.06894958067,Y,RRAn,Norm,SBrkr,0.88629308957,5,8,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,0.241805558677,AllPub,1.10340802919,2005,2006,2006
2687,test,,GasA,4,1Story,1,2,Lvl,Gtl,1.049971078,CulDSac,-0.890806793,IR1,0,20,RL,0,None,none,0,9,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.113332707,2,3,Attchd,2006,0.334432964,2.5,1.29355843812,-0.785025043887,-0.103330530851,None,2,1Fam,4,1,1.23976224685,-0.358020298369,6,1,1,0,5,-0.982018436042,Y,RRAn,Norm,SBrkr,1.53034503664,5,8,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.999643355864,AllPub,-0.929191516623,2006,2006,2006
2688,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.40204736,Corner,0.750319132,Reg,0,20,RL,60,BrkFace,none,0,9,Somerst,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.172378072,3,3,Attchd,2006,0.006402814,2.0,0.968072919712,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.49626710821,Y,Feedr,Norm,SBrkr,-1.07568666246,5,8,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,7,0.800585769122,AllPub,0.906833616967,2006,2006,2006
2689,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.060057328,Inside,0.255788989,Reg,0,20,FV,0,None,none,0,10,Somerst,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.515992051,2,3,Attchd,2006,-0.44019245,2.0,0.462570126163,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-0.572510133819,-0.358020298369,6,1,0,0,4,1.24225338599,Y,Norm,Norm,SBrkr,0.809004859343,5,8,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,5,0.503172371073,AllPub,-0.929191516623,2006,2006,2006
2690,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.765353774,Corner,1.234522179,Reg,0,60,FV,0,None,none,0,11,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.481825936,2,3,Attchd,2006,2.251235645,3.5,1.91061250425,0.624122228425,-0.103330530851,None,3,1Fam,3,1,1.33591763711,-0.358020298369,6,1,1,0,5,-0.589048550924,Y,Feedr,Norm,SBrkr,1.58409720066,5,9,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,11,1.39398913013,AllPub,-0.929191516623,2006,2006,2006
2691,test,,GasA,4,2Story,1,2,Lvl,Gtl,-0.180569082,Inside,-0.048936931,Reg,0,60,FV,0,None,none,0,2,Somerst,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.659938447,2,3,Attchd,2005,0.425332885,2.5,-0.770631306331,1.21671065089,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.76140462004,Y,Norm,Norm,SBrkr,0.747370933568,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.166052202815,AllPub,-0.929191516623,2005,2005,2006
2692,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.277534128,Inside,0.337420506,IR1,0,20,RL,0,None,none,0,1,SawyerW,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.708940042,1.5,0.113789784288,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,-0.572510133819,-0.358020298369,6,1,0,0,3,1.08998820059,Y,Norm,Norm,SBrkr,0.718597740719,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.306002583161,AllPub,-0.520439340606,2005,2005,2006
2693,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.41776335,Corner,0.953536336,IR1,0,20,RL,118,BrkFace,none,0,10,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.646008151,2,3,Attchd,2005,-0.199110051,2.0,0.745512118767,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,1.39420612618,Y,Norm,Norm,SBrkr,0.765721032731,5,7,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.667911037892,AllPub,0.906833616967,2005,2006,2006
2694,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.751899236,Inside,-0.142049634,Reg,0,20,RL,0,None,none,0,3,SawyerW,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.73067698,1.5,0.0838064669972,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.10504632712,Y,RRAe,Norm,SBrkr,0.597213546856,5,6,2,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.2893508614,AllPub,-0.929191516623,2005,2006,2006
2695,test,,GasA,4,2Story,1,2,Lvl,Gtl,-0.2606176,Inside,-0.048936931,Reg,0,60,RL,172,BrkFace,none,0,4,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.05050667,3,3,Attchd,2005,0.366050327,2.5,-0.654056001088,1.06973005791,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.806411053056,Y,Norm,Norm,SBrkr,1.07313354157,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.106046066644,AllPub,0.906833616967,2005,2005,2006
2696,test,,GasA,4,2Story,1,2,Lvl,Gtl,-0.303314201,Inside,0.337420506,IR1,0,60,RL,96,BrkFace,none,0,3,SawyerW,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.110871288,2,3,Attchd,2005,0.166465718,2.5,-0.869357683367,0.974076021218,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.656227318224,Y,Norm,Norm,SBrkr,0.934460627766,5,7,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.306730316816,AllPub,0.703633739911,2005,2005,2006
2697,test,,GasA,4,2Story,1,1,Lvl,Gtl,-0.13783758,Inside,0.171857693,IR1,0,60,RL,0,None,none,0,7,SawyerW,3,3,VinylSd,VinylSd,4,0,0,PConc,7,0.998908993,2,3,Attchd,1997,0.664439198,2.5,-0.485320704809,1.30536561173,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.872585028773,Y,Norm,Norm,SBrkr,1.32968789801,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.0180210857313,AllPub,0.930547368399,1997,1998,2006
2698,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.098993608,Inside,0.171857693,IR2,0,60,RL,0,None,Othr,3000,10,SawyerW,3,4,HdBoard,HdBoard,0,0,0,PConc,7,-0.05050667,2,3,Attchd,1992,0.454974163,2.5,-0.821432979462,1.28436838416,-0.103330530851,None,3,1Fam,3,1,0.837142617178,-0.358020298369,5,1,1,0,4,-1.15731953581,Y,Norm,Norm,SBrkr,0.984717431305,5,6,2,0.0,None,CompShg,Gable,WD,3.42225350856,Pave,7,-0.206958532011,AllPub,1.38044725419,1992,1993,2006
2699,test,,GasA,3,1Story,1,2,Lvl,Gtl,-0.424395244,Inside,-0.830615574,Reg,0,120,RL,0,None,none,0,7,SawyerW,3,4,Plywood,Plywood,3,0,0,PConc,7,0.320967901,2,3,Attchd,1990,-0.203062221,2.0,0.741073591768,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,0.93122114913,-0.358020298369,6,1,1,0,4,0.166844750001,Y,Norm,Norm,SBrkr,0.677623972697,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.665293030642,AllPub,-0.929191516623,1990,1991,2006
2700,test,,GasA,3,1Story,1,2,Lvl,Gtl,-0.424395244,Inside,-0.830615574,Reg,0,120,RL,0,None,none,0,6,SawyerW,3,4,Plywood,Plywood,0,0,0,PConc,7,0.051648837,2,3,Attchd,1991,-0.560733649,2.0,0.310911942126,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,0.346740252247,-0.358020298369,6,1,0,0,4,0.869982494825,Y,Norm,Norm,SBrkr,0.841269757994,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.416647751279,AllPub,-0.929191516623,1991,1991,2006
2701,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.024126539,Inside,0.041353736,IR1,0,60,RL,0,None,none,0,7,SawyerW,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.004072349,3,3,Attchd,1994,-0.35719687,2.5,-1.69370526792,0.810764251248,-0.103330530851,None,3,1Fam,3,1,0.340189041727,-0.358020298369,5,1,0,0,4,-0.120584557692,Y,RRAe,Norm,SBrkr,0.6094836103,5,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.618705857216,AllPub,-0.929191516623,1994,1994,2006
2702,test,,GasA,4,1Story,1,1,Lvl,Gtl,0.041658995,Inside,0.171857693,Reg,0,20,RL,51,BrkFace,none,0,7,Sawyer,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.701729336,1,3,Detchd,1977,-1.013257169,1.0,-0.334606857326,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-0.444801772163,-0.358020298369,2,1,1,0,3,0.886835144262,Y,RRAe,Norm,SBrkr,-1.07568666246,4,5,2,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.0617880731921,AllPub,-0.929191516623,1962,1962,2006
2703,test,,GasA,2,1.5Fin,2,1,Lvl,Gtl,0.004021124,Inside,0.085493269,Reg,0,90,RM,0,None,none,0,8,Sawyer,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.255959851,2,3,Attchd,1977,0.3028156,2.0,0.481926434701,0.073528261098,-0.103330530851,None,4,Duplex,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,Y,RRAe,Norm,SBrkr,-1.07568666246,6,6,2,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,10,-4.74688154527,AllPub,-0.929191516623,1977,1977,2006
