Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
2160,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,10616.0,Inside,65.0,IR1,0.0,60,RL,0,None,none,0.0,3,CollgCr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,484,2,3,3,3,BuiltIn,2007,1356,1,628,728,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,628.0,Y,Norm,Norm,SBrkr,24,5,7,2,0,None,CompShg,Gable,Partial,New,0,Pave,6,628.0,AllPub,100,2007,2007,2008
2161,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,9345.0,Inside,65.0,IR1,0.0,20,RL,156,Stone,none,0.0,5,CollgCr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,864,3,3,2,3,Attchd,2007,1615,0,1615,0,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,1615.0,Y,Norm,Norm,SBrkr,30,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1615.0,AllPub,168,2007,2007,2008
2162,test,,GasA,4,1Story,1.0,3,Lvl,Gtl,11778.0,Inside,91.0,Reg,0.0,20,RL,554,Stone,none,0.0,6,CollgCr,70,3,4,VinylSd,VinylSd,0,4,2,PConc,2,7,1348,3,3,2,4,Attchd,2008,2276,0,2276,0,0,None,3,1Fam,3,4,2085.0,0.0,6,1,1.0,0.0,4,186.0,Y,Norm,Norm,SBrkr,0,5,9,2,0,None,CompShg,Hip,Abnorml,WD,255,Pave,7,2271.0,AllPub,0,2008,2008,2008
2163,test,,GasA,4,1Story,1.0,3,Lvl,Gtl,11778.0,Inside,91.0,Reg,0.0,20,RL,402,Stone,none,0.0,12,CollgCr,0,3,5,VinylSd,VinylSd,0,4,2,PConc,2,7,874,3,3,3,3,Attchd,2008,1766,1,1766,0,0,None,3,1Fam,3,3,1153.0,0.0,6,1,1.0,0.0,5,598.0,Y,PosN,Norm,SBrkr,36,5,9,2,0,None,CompShg,Hip,Partial,New,0,Pave,8,1751.0,AllPub,216,2008,2008,2008
2164,test,,GasA,4,SLvl,1.0,2,Lvl,Gtl,11454.0,Corner,67.0,IR2,0.0,80,RL,302,BrkFace,none,0.0,2,SawyerW,0,3,4,VinylSd,VinylSd,0,2,1,PConc,2,7,811,3,3,3,3,Attchd,1995,1511,0,1511,0,0,None,3,1Fam,3,4,770.0,0.0,6,1,1.0,0.0,4,631.0,Y,Norm,Norm,SBrkr,42,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1401.0,AllPub,168,1995,1995,2008
2165,test,,GasA,4,1Story,1.0,1,Bnk,Gtl,11500.0,CulDSac,80.5,IR1,0.0,20,RL,0,None,none,0.0,3,ClearCr,0,3,3,Plywood,Plywood,0,4,1,CBlock,2,7,438,2,3,1,3,Attchd,1966,1643,0,1643,0,0,None,2,1Fam,4,4,262.0,723.0,2,5,1.0,0.0,4,197.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,Tar&Grv,Flat,Normal,WD,0,Pave,6,1182.0,AllPub,339,1966,1966,2008
2166,test,,GasA,4,1Story,1.0,1,Low,Mod,9750.0,Inside,65.0,Reg,0.0,20,RL,0,None,none,0.0,8,CollgCr,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,528,2,3,1,3,Detchd,1997,990,0,990,0,0,None,3,1Fam,3,1,722.0,0.0,6,1,1.0,0.0,4,268.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,990.0,AllPub,168,1994,1994,2008
2167,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,8696.0,Inside,70.0,IR1,0.0,20,RL,150,BrkFace,none,0.0,5,CollgCr,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,558,2,3,2,3,Attchd,1997,1418,0,1418,0,0,None,3,1Fam,3,4,1308.0,0.0,6,1,1.0,0.0,4,110.0,Y,Norm,Norm,SBrkr,110,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1418.0,AllPub,208,1997,1998,2008
2168,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,13142.0,Corner,70.0,IR1,0.0,60,RL,128,BrkFace,none,0.0,7,CollgCr,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,600,2,3,2,3,Attchd,1997,1771,1,872,899,0,None,3,1Fam,3,1,688.0,0.0,6,1,1.0,0.0,4,176.0,Y,PosN,Norm,SBrkr,96,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,864.0,AllPub,0,1997,1997,2008
2169,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,8998.0,Inside,68.0,IR1,0.0,60,RL,120,BrkFace,none,0.0,6,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,532,2,3,2,3,Attchd,2000,1652,1,782,870,0,None,3,1Fam,3,2,527.0,0.0,6,1,0.0,0.0,4,255.0,Y,Norm,Norm,SBrkr,70,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,782.0,AllPub,0,2000,2000,2008
2170,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,12192.0,Inside,75.0,IR1,0.0,60,RL,0,None,Shed,4500.0,5,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,626,2,3,2,3,Attchd,2000,1823,1,928,895,0,None,3,1Fam,3,1,663.0,0.0,6,1,1.0,0.0,4,265.0,Y,Norm,Norm,SBrkr,36,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,928.0,AllPub,192,2000,2001,2008
2171,test,,GasA,4,1Story,1.0,1,Lvl,Gtl,12250.0,Inside,70.0,IR1,0.0,20,RL,180,BrkFace,none,0.0,5,CollgCr,280,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,528,2,3,1,3,Attchd,1978,1174,0,1174,0,0,None,3,1Fam,3,2,781.0,0.0,5,1,1.0,0.0,4,83.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,211,1978,1978,2008
2172,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,9216.0,Inside,70.0,IR1,0.0,20,RL,176,BrkFace,none,0.0,9,CollgCr,0,3,3,HdBoard,HdBoard,3,2,1,CBlock,1,7,576,2,3,1,3,Detchd,1985,1076,1,1076,0,0,None,3,1Fam,3,3,294.0,0.0,5,1,0.0,0.0,3,782.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,1076.0,AllPub,0,1975,1975,2008
2173,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,14330.0,CulDSac,40.0,IR1,0.0,20,RL,0,None,none,0.0,8,CollgCr,239,3,3,Plywood,Wd Sdng,0,0,0,CBlock,2,5,440,2,3,3,3,Attchd,1975,1558,0,1558,0,0,None,2,1Fam,3,1,88.0,596.0,3,5,1.0,0.0,3,180.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,227,Pave,5,864.0,AllPub,140,1975,2001,2008
2174,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,10400.0,Inside,70.0,Reg,0.0,60,RL,227,BrkFace,none,0.0,6,CollgCr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,570,2,3,2,3,Attchd,2001,2161,1,1290,871,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1257.0,Y,Norm,Norm,SBrkr,84,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1257.0,AllPub,0,2001,2001,2008
2175,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,9720.0,CulDSac,70.0,IR1,0.0,60,RL,134,BrkFace,none,0.0,1,CollgCr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,725,3,3,3,3,BuiltIn,2001,1947,1,1366,581,0,None,3,1Fam,3,2,1194.0,0.0,6,1,1.0,0.0,4,163.0,Y,Norm,Norm,SBrkr,116,5,9,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1357.0,AllPub,168,2001,2002,2008
2176,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,14860.0,CulDSac,70.0,IR2,0.0,20,RL,240,BrkFace,none,0.0,6,CollgCr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,715,3,3,2,3,Attchd,2002,1786,0,1786,0,0,None,3,1Fam,3,4,1538.0,0.0,6,1,1.0,0.0,5,240.0,Y,Norm,Norm,SBrkr,35,5,8,2,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1778.0,AllPub,182,2002,2003,2008
2177,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,10905.0,CulDSac,41.0,IR2,0.0,60,RL,0,None,none,0.0,8,CollgCr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,596,2,3,2,3,BuiltIn,2003,2327,1,1129,1198,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1129.0,Y,Norm,Norm,SBrkr,57,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1129.0,AllPub,0,2003,2003,2008
2178,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,11690.0,Inside,96.0,IR1,0.0,60,RL,192,BrkFace,none,0.0,6,CollgCr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,560,2,3,1,3,Attchd,1999,1764,1,886,878,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,850.0,Y,Norm,Norm,SBrkr,29,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,850.0,AllPub,120,1999,2000,2008
2179,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,4426.0,Inside,70.0,Reg,0.0,120,RM,205,BrkFace,none,0.0,2,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,7,420,2,3,2,3,Attchd,2004,848,0,848,0,0,None,1,TwnhsE,3,2,662.0,0.0,6,1,1.0,0.0,4,186.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,3,848.0,AllPub,140,2004,2004,2008
2180,test,,GasA,4,SFoyer,2.0,1,Lvl,Gtl,10126.0,Corner,83.0,Reg,0.0,90,RM,0,None,none,0.0,7,CollgCr,0,4,3,VinylSd,VinylSd,0,0,0,PConc,2,7,721,3,3,1,3,Attchd,1998,1838,0,1838,0,0,None,2,Duplex,3,4,1593.0,162.0,6,2,2.0,0.0,4,83.0,Y,Norm,Norm,SBrkr,67,5,6,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,1838.0,AllPub,160,1997,1998,2008
2181,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,9750.0,Inside,75.0,Reg,0.0,20,RL,50,Stone,none,0.0,6,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,470,2,3,1,3,Attchd,2004,1445,0,1445,0,0,None,3,1Fam,3,2,24.0,0.0,6,1,0.0,0.0,4,1421.0,Y,Norm,Norm,SBrkr,35,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1445.0,AllPub,0,2004,2004,2008
2182,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,11058.0,Corner,85.0,Reg,0.0,20,RL,212,Stone,none,0.0,2,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,814,3,3,2,3,Attchd,2007,1564,0,1564,0,0,None,3,1Fam,3,1,56.0,0.0,6,1,0.0,0.0,4,1508.0,Y,Norm,Norm,SBrkr,24,6,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1564.0,AllPub,0,2007,2007,2008
2183,test,,GasA,4,1Story,1.0,2,Lvl,Gtl,9627.0,Inside,74.0,Reg,0.0,20,RL,0,None,none,0.0,6,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,610,2,3,2,3,Attchd,2007,1361,0,1361,0,0,None,3,1Fam,3,3,24.0,0.0,6,1,0.0,0.0,4,1327.0,Y,Norm,Norm,SBrkr,50,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1351.0,AllPub,0,2007,2007,2008
2184,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,9825.0,Inside,75.0,Reg,0.0,20,RL,0,None,none,0.0,4,Edwards,0,3,3,HdBoard,HdBoard,3,0,0,CBlock,1,7,264,1,3,1,3,Attchd,1966,1092,0,1092,0,0,None,3,1Fam,3,1,609.0,0.0,3,1,0.0,0.0,3,483.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Hip,Abnorml,COD,161,Pave,6,1092.0,AllPub,259,1966,1966,2008
2185,test,,GasA,4,SFoyer,1.0,1,Lvl,Gtl,12102.0,Inside,64.0,Reg,0.0,85,RL,222,BrkFace,none,0.0,4,Edwards,0,3,3,HdBoard,Plywood,0,0,0,CBlock,1,7,504,2,3,2,2,BuiltIn,1976,1033,0,1033,0,0,None,3,1Fam,4,4,456.0,0.0,5,1,0.0,1.0,4,0.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Family,WD,0,Pave,6,456.0,AllPub,224,1976,1976,2008
2186,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,6500.0,Inside,65.0,Reg,0.0,20,RL,84,BrkFace,none,0.0,5,Edwards,138,3,3,HdBoard,Plywood,0,1,1,CBlock,1,7,480,2,3,1,3,Detchd,1991,1127,1,1127,0,0,None,3,1Fam,0,1,1033.0,0.0,4,1,0.0,1.0,3,94.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1127.0,AllPub,0,1976,1976,2008
2187,test,,GasA,2,SLvl,1.0,1,Lvl,Gtl,9638.0,CulDSac,65.0,IR1,0.0,80,RL,0,None,none,0.0,11,Edwards,0,3,3,Plywood,Plywood,0,2,1,CBlock,1,7,542,2,3,2,3,Attchd,1977,1117,0,1117,0,0,None,3,1Fam,3,3,368.0,120.0,5,3,1.0,0.0,3,541.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1029.0,AllPub,292,1977,1977,2008
2188,test,,GasA,2,2Story,1.0,1,Lvl,Gtl,7200.0,Inside,72.0,Reg,0.0,60,RL,0,None,none,0.0,2,Edwards,0,3,3,Plywood,Plywood,3,3,1,CBlock,1,7,440,2,3,3,3,Attchd,1976,1398,1,684,714,0,None,3,1Fam,3,3,288.0,0.0,5,1,0.0,0.0,3,396.0,Y,Norm,Norm,SBrkr,0,7,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,6,684.0,AllPub,0,1976,2001,2008
2189,test,,GasA,2,1Story,1.0,3,Lvl,Gtl,47007.0,Inside,123.0,IR1,0.0,20,RL,0,None,none,0.0,7,Edwards,0,3,3,Plywood,Plywood,0,4,2,Slab,3,7,624,2,3,1,3,Attchd,1959,3820,1,3820,0,0,None,5,1Fam,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,Y,Norm,Norm,SBrkr,372,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,11,0.0,AllPub,0,1959,1996,2008
2190,test,,GasA,2,1Story,2.0,1,Lvl,Gtl,6012.0,Corner,65.0,Reg,0.0,90,RL,0,None,none,0.0,6,Edwards,0,2,3,AsbShng,Plywood,0,0,0,PConc,2,7,0,0,0,0,0,NoGarage,1894,1152,0,1152,0,0,None,2,Duplex,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,N,Norm,Norm,SBrkr,0,5,4,0,0,None,CompShg,Gable,AdjLand,WD,0,Pave,6,0.0,AllPub,0,1955,1955,2008
2191,test,,GasA,2,1Story,2.0,1,Lvl,Gtl,6845.0,Inside,74.0,Reg,0.0,90,RL,58,BrkCmn,none,0.0,7,Edwards,0,3,3,WdShing,Wd Shng,0,0,0,Slab,2,7,0,0,0,0,0,NoGarage,1894,1152,0,1152,0,0,None,2,Duplex,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,N,Norm,Norm,FuseF,0,5,4,0,0,None,CompShg,Gable,Normal,WD,0,Pave,6,0.0,AllPub,0,1955,1955,2008
2192,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,6931.0,Inside,56.0,Reg,0.0,190,RL,0,None,none,0.0,5,Edwards,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,784,0,784,0,0,None,2,2fmCon,3,3,784.0,0.0,5,1,1.0,0.0,3,0.0,N,Norm,Norm,FuseP,0,5,4,2,0,None,CompShg,Hip,Normal,WD,0,Pave,4,784.0,AllPub,112,1955,1955,2008
2193,test,,GasA,3,1.5Fin,1.0,3,Lvl,Gtl,12180.0,Inside,60.0,Reg,0.0,50,RL,0,None,none,0.0,1,Edwards,0,3,3,Wd Sdng,Wd Sdng,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1053,1,585,468,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,585.0,Y,Norm,Norm,FuseF,0,7,5,0,0,None,CompShg,Gable,Family,WD,0,Pave,5,585.0,AllPub,42,1938,2007,2008
2194,test,,GasA,3,1.5Fin,1.0,1,Lvl,Gtl,8050.0,Inside,57.0,Reg,0.0,50,RL,0,None,none,0.0,4,Edwards,0,4,3,MetalSd,MetalSd,0,0,0,Slab,1,6,0,0,0,0,0,NoGarage,1894,1137,1,929,208,0,None,4,1Fam,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,Y,Norm,Norm,SBrkr,0,8,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,0.0,AllPub,0,1947,1993,2008
2195,test,,GasA,2,1Story,1.0,1,Bnk,Mod,9520.0,Inside,68.0,Reg,0.0,20,RL,115,Stone,Gar2,3000.0,5,Edwards,0,3,3,MetalSd,MetalSd,3,0,0,CBlock,1,7,286,1,3,2,3,Attchd,1953,930,0,930,0,0,None,2,1Fam,3,1,767.0,0.0,3,1,0.0,0.0,4,144.0,Y,Norm,Norm,SBrkr,0,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,911.0,AllPub,134,1953,1953,2008
2196,test,,GasA,3,SLvl,1.0,1,Bnk,Mod,7692.0,Inside,62.0,Reg,0.0,80,RL,0,None,none,0.0,11,Edwards,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,312,1,3,1,3,Basment,1954,1204,0,1204,0,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,5,416.0,Y,Norm,Norm,FuseA,0,6,4,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,416.0,AllPub,0,1954,1954,2008
2197,test,,GasA,2,1.5Fin,1.0,2,Lvl,Gtl,5142.0,Inside,67.0,Reg,0.0,30,RL,0,None,none,0.0,6,Edwards,183,3,3,Wd Sdng,Wd Sdng,0,0,0,PConc,1,7,205,1,3,1,3,Detchd,1923,1292,1,949,343,0,None,3,1Fam,3,1,224.0,0.0,5,1,0.0,0.0,3,725.0,Y,Norm,Norm,SBrkr,0,7,4,0,0,None,CompShg,Gable,Normal,WD,0,Pave,6,949.0,AllPub,0,1923,2008,2008
2198,test,,GasA,4,1Story,1.0,1,Lvl,Gtl,7290.0,Corner,60.0,Reg,0.0,30,RL,174,BrkFace,none,0.0,4,SWISU,90,3,3,WdShing,Wd Shng,0,4,1,BrkTil,2,7,312,1,3,1,3,Attchd,1921,1424,0,1424,0,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,1228.0,Y,Norm,Norm,SBrkr,0,8,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1228.0,AllPub,0,1921,1950,2008
2199,test,,GasA,4,2.5Unf,2.0,1,Lvl,Gtl,7804.0,Inside,64.0,Reg,0.0,90,RL,0,None,none,0.0,7,SWISU,121,3,3,Stucco,Stucco,0,4,2,BrkTil,2,7,480,2,3,1,3,Detchd,1930,1920,2,960,960,0,None,4,Duplex,3,1,281.0,679.0,5,3,2.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,0,7,6,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,10,960.0,AllPub,248,1930,1950,2008
2200,test,,GasA,4,2Story,1.0,1,Bnk,Gtl,8969.0,Inside,66.0,Reg,0.0,70,RL,0,None,none,0.0,7,Crawfor,0,3,3,Wd Sdng,Wd Sdng,3,4,1,BrkTil,1,7,369,1,3,1,3,Detchd,2001,1316,0,672,644,0,None,2,1Fam,3,1,379.0,0.0,4,1,1.0,0.0,3,265.0,Y,Norm,Norm,SBrkr,0,6,6,1,0,None,CompShg,Gambrel,Normal,WD,192,Pave,6,644.0,AllPub,0,1926,1950,2008
2201,test,,GasA,4,1.5Fin,1.0,1,Lvl,Gtl,15564.0,Inside,63.0,Reg,0.0,50,RL,0,None,Shed,400.0,1,Crawfor,0,3,3,Wd Sdng,Wd Shng,0,0,0,BrkTil,1,7,400,2,3,1,3,Detchd,1994,1264,0,676,588,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,676.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,676.0,AllPub,424,1914,1995,2008
2202,test,,GasA,4,2Story,1.0,2,Lvl,Gtl,7609.0,Corner,54.0,Reg,0.0,70,RL,0,None,none,0.0,6,Crawfor,41,4,4,Stucco,Stucco,4,4,1,PConc,2,7,180,1,3,1,3,Detchd,1925,1512,0,798,714,0,None,3,1Fam,3,1,406.0,0.0,5,1,1.0,0.0,2,392.0,Y,Norm,Norm,SBrkr,16,9,8,1,0,None,CompShg,Gable,Normal,WD,0,Pave,7,798.0,AllPub,85,1925,1997,2008
2203,test,,GasA,2,2Story,1.0,1,HLS,Gtl,9650.0,Corner,70.0,IR1,0.0,70,RL,0,None,none,0.0,6,Crawfor,0,3,3,Wd Sdng,Plywood,0,4,1,BrkTil,1,7,599,2,3,1,3,Attchd,1980,1603,0,819,784,0,None,4,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,784.0,Y,Norm,Norm,SBrkr,217,3,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,7,784.0,AllPub,0,1923,1950,2008
2204,test,,GasA,4,1.5Fin,1.0,2,HLS,Mod,11700.0,Inside,70.0,IR1,0.0,50,RL,0,None,none,0.0,7,Crawfor,0,3,3,WdShing,Wd Shng,0,4,1,CBlock,2,5,240,1,3,1,3,Detchd,1937,1938,0,1265,673,0,Grvl,4,1Fam,3,1,606.0,0.0,4,1,0.0,0.0,3,336.0,Y,Norm,Norm,SBrkr,40,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,942.0,AllPub,0,1937,1995,2008
2205,test,,GasA,2,1.5Fin,1.0,1,HLS,Gtl,9260.0,Inside,70.0,IR1,0.0,50,RL,0,None,none,0.0,3,Crawfor,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,225,1,3,1,3,Detchd,1938,1374,0,932,442,0,Grvl,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,884.0,Y,Feedr,Norm,FuseF,0,4,5,2,0,None,CompShg,Gable,Normal,WD,100,Pave,6,884.0,AllPub,64,1938,1950,2008
2206,test,,GasA,1,1Story,1.0,1,Lvl,Gtl,7801.0,Corner,79.0,IR1,0.0,20,RL,88,BrkFace,none,0.0,5,Crawfor,0,2,3,WdShing,Plywood,3,3,1,PConc,1,7,344,1,3,3,3,Attchd,1951,1091,0,1091,0,0,None,2,1Fam,3,1,500.0,0.0,3,1,0.0,1.0,3,591.0,N,Feedr,Norm,FuseA,105,5,6,2,0,None,CompShg,Hip,Normal,WD,221,Pave,5,1091.0,AllPub,66,1951,1951,2008
2207,test,,GasA,2,2Story,1.0,1,HLS,Mod,9670.0,Inside,100.0,IR1,0.0,70,RL,40,Stone,none,0.0,6,Crawfor,207,3,3,BrkFace,Stucco,0,4,2,PConc,1,7,786,2,3,3,2,Detchd,1935,1873,1,983,890,0,None,4,1Fam,2,1,210.0,0.0,2,1,0.0,0.0,3,398.0,Y,Norm,Norm,SBrkr,0,6,8,2,0,None,CompShg,Gable,Alloca,WD,0,Pave,9,608.0,AllPub,0,1935,1950,2008
2208,test,,GasA,4,1.5Fin,1.0,2,Bnk,Gtl,12392.0,Inside,70.0,Reg,0.0,50,RL,0,None,none,0.0,4,Crawfor,0,4,3,VinylSd,VinylSd,0,3,2,CBlock,2,7,506,2,3,3,3,Attchd,1994,2161,1,1218,943,0,None,3,1Fam,4,1,435.0,0.0,6,1,1.0,0.0,3,397.0,Y,Norm,Norm,SBrkr,96,9,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,832.0,AllPub,0,1950,2000,2008
2209,test,,GasA,4,1Story,1.0,1,Lvl,Gtl,26073.0,CulDSac,56.0,IR1,0.0,20,RL,0,None,none,0.0,4,Crawfor,224,3,3,BrkFace,MetalSd,3,3,2,PConc,2,7,484,2,3,1,3,Attchd,1956,1898,1,1898,0,0,None,3,1Fam,3,1,1116.0,0.0,3,1,0.0,0.0,3,782.0,Y,Norm,Norm,FuseA,51,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1898.0,AllPub,0,1956,1956,2008
2210,test,,GasA,2,2Story,1.0,1,Lvl,Gtl,1879.0,CulDSac,24.0,Reg,0.0,160,RM,0,None,none,0.0,12,Blueste,0,3,3,MetalSd,MetalSd,4,3,1,CBlock,1,7,462,2,3,1,3,Detchd,1980,1032,0,516,516,0,None,2,Twnhs,3,1,366.0,0.0,6,1,0.0,0.0,4,150.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,516.0,AllPub,213,1980,1980,2008
2211,test,,GasA,2,1Story,1.0,1,Lvl,Gtl,7000.0,Inside,50.0,Reg,0.0,30,RM,0,None,none,0.0,7,IDOTRR,116,4,3,VinylSd,VinylSd,3,0,0,BrkTil,1,7,195,1,3,1,3,Detchd,1926,919,0,919,0,0,None,2,1Fam,3,1,299.0,40.0,3,6,1.0,0.0,3,555.0,Y,Norm,Norm,SBrkr,0,8,6,1,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894.0,AllPub,0,1926,1998,2008
2212,test,,GasA,3,1.5Fin,1.0,1,Lvl,Gtl,6000.0,Inside,60.0,Reg,0.0,50,RM,0,None,none,0.0,7,IDOTRR,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,240,1,3,1,3,Detchd,1940,1090,0,760,330,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,2,720.0,Y,Norm,Norm,SBrkr,0,8,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,720.0,AllPub,0,1940,2006,2008
