Id,source,SalePrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
2100,test,,0,1,3,N,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,448.0,AllPub,0,1949,1992,2008
2101,test,,0,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,10,797.0,AllPub,192,1900,2006,2008
2102,test,,192,8,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,624.0,AllPub,0,1920,1965,2008
2103,test,,0,7,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,5,346.0,AllPub,0,1900,2003,2008
2104,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,973.0,AllPub,0,1920,1960,2008
2105,test,,77,9,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,7,572.0,AllPub,240,1905,2005,2008
2106,test,,24,1,2,N,0,None,CompShg,Gable,Normal,ConLD,0,Pave,5,723.0,AllPub,0,1920,1950,2008
2107,test,,299,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1313.0,AllPub,0,1890,1999,2008
2108,test,,0,6,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,5,984.0,AllPub,0,1959,1959,2008
2109,test,,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,869.0,AllPub,0,1958,2006,2008
2110,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1008.0,AllPub,265,1928,1983,2008
2111,test,,0,7,7,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,672.0,AllPub,210,1945,1950,2008
2112,test,,30,5,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1024.0,AllPub,0,1935,1950,2008
2113,test,,0,7,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,6,672.0,AllPub,0,1941,2006,2008
2114,test,,112,9,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,554.0,AllPub,38,1900,2000,2008
2115,test,,11,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,981.0,AllPub,0,1940,1989,2008
2116,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,949.0,AllPub,0,1924,2003,2008
2117,test,,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,825.0,AllPub,272,1937,2000,2008
2118,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,739.0,AllPub,0,1939,1950,2008
2119,test,,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,992.0,AllPub,0,1926,1950,2008
2120,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,565.0,AllPub,0,1920,1997,2008
2121,test,,0,7,4,Y,0,None,CompShg,Gable,Abnorml,ConLD,0,Pave,4,0.0,AllPub,0,1946,1950,2008
2122,test,,365,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,704.0,AllPub,0,1929,1950,2008
2123,test,,48,6,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,6,0.0,AllPub,0,1945,1995,2008
2124,test,,20,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,989.0,AllPub,0,1939,1950,2008
2125,test,,139,5,5,Y,0,None,CompShg,Gambrel,Normal,WD,0,Pave,7,1100.0,AllPub,0,1923,1950,2008
2126,test,,195,4,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,810.0,AllPub,0,1915,2004,2008
2127,test,,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1242.0,AllPub,64,1910,1983,2008
2128,test,,182,8,6,N,0,None,CompShg,Gambrel,Normal,WD,0,Pave,7,796.0,AllPub,0,1910,1950,2008
2129,test,,0,6,6,N,0,None,CompShg,Gable,Normal,WD,0,Grvl,4,768.0,AllPub,0,1930,1950,2008
2130,test,,216,6,6,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,7,768.0,AllPub,0,1952,1952,2008
2131,test,,34,6,6,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,9,1272.0,AllPub,0,1938,1958,2008
2132,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,880.0,AllPub,0,1915,1978,2008
2133,test,,132,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1040.0,AllPub,0,1925,1992,2008
2134,test,,0,6,6,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,768.0,AllPub,0,1925,1950,2008
2135,test,,0,8,5,N,0,None,CompShg,Gable,Family,ConLD,0,Pave,5,451.0,AllPub,40,1912,1991,2008
2136,test,,0,3,3,N,0,None,CompShg,Gable,Normal,WD,0,Pave,8,536.0,AllPub,42,1915,1950,2008
2137,test,,60,6,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1046.0,AllPub,0,1947,1993,2008
2138,test,,0,6,5,Y,0,None,CompShg,Gable,Abnorml,WD,64,Pave,6,981.0,AllPub,64,1963,1963,2008
2139,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1008.0,AllPub,168,1978,1978,2008
2140,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,992.0,AllPub,204,1967,2005,2008
2141,test,,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,450.0,AllPub,311,1978,1978,2008
2142,test,,90,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1073.0,AllPub,0,1967,1967,2008
2143,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1060.0,AllPub,178,1984,1984,2008
2144,test,,0,4,5,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,6,1300.0,AllPub,0,1920,1950,2008
2145,test,,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,960.0,AllPub,168,1963,2003,2008
2146,test,,89,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,988.0,AllPub,102,1956,1956,2008
2147,test,,84,3,5,Y,0,None,Tar&Grv,Flat,Abnorml,WD,0,Pave,7,988.0,AllPub,50,1960,1960,2008
2148,test,,0,7,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,576.0,AllPub,0,1941,1973,2008
2149,test,,0,8,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,864.0,AllPub,143,1970,1970,2008
2150,test,,0,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1524.0,AllPub,140,1979,1979,2008
2151,test,,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,570.0,AllPub,135,1948,1950,2008
2152,test,,39,7,5,Y,0,None,Tar&Grv,Flat,Normal,WD,0,Pave,5,1580.0,AllPub,0,1940,2007,2008
2153,test,,0,6,5,Y,0,None,CompShg,Hip,Normal,WD,576,Pave,6,1509.0,AllPub,158,1956,1956,2008
2154,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,864.0,AllPub,0,1975,1975,2008
2155,test,,236,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,621.0,AllPub,0,1962,2001,2008
2156,test,,32,5,6,Y,0,None,CompShg,Gable,Normal,WD,216,Pave,9,1077.0,AllPub,48,1995,2002,2008
2157,test,,40,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1602.0,AllPub,424,1994,1994,2008
2158,test,,98,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,812.0,AllPub,168,1993,1994,2008
2159,test,,33,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,672.0,AllPub,100,1996,1996,2008
2160,test,,24,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,628.0,AllPub,100,2007,2007,2008
2161,test,,30,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1615.0,AllPub,168,2007,2007,2008
2162,test,,0,5,9,Y,0,None,CompShg,Hip,Abnorml,WD,255,Pave,7,2271.0,AllPub,0,2008,2008,2008
2163,test,,36,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,8,1751.0,AllPub,216,2008,2008,2008
2164,test,,42,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1401.0,AllPub,168,1995,1995,2008
2165,test,,0,6,6,Y,0,None,Tar&Grv,Flat,Normal,WD,0,Pave,6,1182.0,AllPub,339,1966,1966,2008
2166,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,990.0,AllPub,168,1994,1994,2008
2167,test,,110,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1418.0,AllPub,208,1997,1998,2008
2168,test,,96,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,864.0,AllPub,0,1997,1997,2008
2169,test,,70,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,782.0,AllPub,0,2000,2000,2008
2170,test,,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,928.0,AllPub,192,2000,2001,2008
2171,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,211,1978,1978,2008
2172,test,,0,6,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,1076.0,AllPub,0,1975,1975,2008
2173,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,227,Pave,5,864.0,AllPub,140,1975,2001,2008
2174,test,,84,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1257.0,AllPub,0,2001,2001,2008
2175,test,,116,5,9,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1357.0,AllPub,168,2001,2002,2008
2176,test,,35,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1778.0,AllPub,182,2002,2003,2008
2177,test,,57,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1129.0,AllPub,0,2003,2003,2008
2178,test,,29,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,850.0,AllPub,120,1999,2000,2008
2179,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,3,848.0,AllPub,140,2004,2004,2008
2180,test,,67,5,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,1838.0,AllPub,160,1997,1998,2008
2181,test,,35,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1445.0,AllPub,0,2004,2004,2008
2182,test,,24,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1564.0,AllPub,0,2007,2007,2008
2183,test,,50,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1351.0,AllPub,0,2007,2007,2008
2184,test,,0,5,5,Y,0,None,CompShg,Hip,Abnorml,COD,161,Pave,6,1092.0,AllPub,259,1966,1966,2008
2185,test,,0,5,5,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,456.0,AllPub,224,1976,1976,2008
2186,test,,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1127.0,AllPub,0,1976,1976,2008
2187,test,,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1029.0,AllPub,292,1977,1977,2008
2188,test,,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,684.0,AllPub,0,1976,2001,2008
2189,test,,372,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,11,0.0,AllPub,0,1959,1996,2008
2190,test,,0,5,4,N,0,None,CompShg,Gable,AdjLand,WD,0,Pave,6,0.0,AllPub,0,1955,1955,2008
2191,test,,0,5,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,0.0,AllPub,0,1955,1955,2008
2192,test,,0,5,4,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,4,784.0,AllPub,112,1955,1955,2008
2193,test,,0,7,5,N,0,None,CompShg,Gable,Family,WD,0,Pave,5,585.0,AllPub,42,1938,2007,2008
2194,test,,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,0.0,AllPub,0,1947,1993,2008
2195,test,,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,911.0,AllPub,134,1953,1953,2008
2196,test,,0,6,4,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,416.0,AllPub,0,1954,1954,2008
2197,test,,0,7,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,949.0,AllPub,0,1923,2008,2008
2198,test,,0,8,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1228.0,AllPub,0,1921,1950,2008
2199,test,,0,7,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,10,960.0,AllPub,248,1930,1950,2008
2200,test,,0,6,6,P,0,None,CompShg,Gambrel,Normal,WD,192,Pave,6,644.0,AllPub,0,1926,1950,2008
2201,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,676.0,AllPub,424,1914,1995,2008
2202,test,,16,9,8,P,0,None,CompShg,Gable,Normal,WD,0,Pave,7,798.0,AllPub,85,1925,1997,2008
2203,test,,217,3,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,784.0,AllPub,0,1923,1950,2008
2204,test,,40,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,942.0,AllPub,0,1937,1995,2008
2205,test,,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,100,Pave,6,884.0,AllPub,64,1938,1950,2008
2206,test,,105,5,6,Y,0,None,CompShg,Hip,Normal,WD,221,Pave,5,1091.0,AllPub,66,1951,1951,2008
2207,test,,0,6,8,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,9,608.0,AllPub,0,1935,1950,2008
2208,test,,96,9,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,832.0,AllPub,0,1950,2000,2008
2209,test,,51,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1898.0,AllPub,0,1956,1956,2008
2210,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,516.0,AllPub,213,1980,1980,2008
2211,test,,0,8,6,P,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894.0,AllPub,0,1926,1998,2008
2212,test,,0,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,720.0,AllPub,0,1940,2006,2008
2213,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,780.0,AllPub,0,1930,1950,2008
2214,test,,180,5,5,Y,0,None,CompShg,Hip,Normal,WD,100,Pave,7,624.0,AllPub,0,1967,1967,2008
2215,test,,90,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,520.0,AllPub,0,1930,1995,2008
2216,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1151.0,AllPub,0,1958,1958,2008
2217,test,,0,5,1,N,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,0.0,AllPub,0,1952,1952,2008
2218,test,,123,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,173.0,AllPub,0,1895,1950,2008
2219,test,,0,7,4,N,0,None,CompShg,Gable,Normal,WD,0,Pave,5,356.0,AllPub,0,1910,2000,2008
2220,test,,30,6,4,N,0,None,CompShg,Gable,Normal,WD,0,Grvl,5,592.0,AllPub,0,1920,1950,2008
2221,test,,53,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,5,1596.0,AllPub,162,2007,2008,2008
2222,test,,53,5,7,Y,0,None,CompShg,Hip,Normal,WD,155,Pave,5,1594.0,AllPub,128,2004,2005,2008
2223,test,,46,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1840.0,AllPub,0,1996,1997,2008
2224,test,,32,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,910.0,AllPub,318,1996,1997,2008
2225,test,,0,4,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,0.0,AllPub,0,1976,1976,2008
2226,test,,120,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1680.0,AllPub,428,1991,1991,2008
2227,test,,0,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1277.0,AllPub,240,1986,1986,2008
2228,test,,26,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1518.0,AllPub,0,2006,2007,2008
2229,test,,192,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,920.0,AllPub,0,2007,2007,2008
2230,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,352.0,AllPub,100,2006,2007,2008
2231,test,,64,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,796.0,AllPub,0,2008,2008,2008
2232,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1495.0,AllPub,252,1989,1989,2008
2233,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1256.0,AllPub,282,1986,1986,2008
2234,test,,95,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1432.0,AllPub,185,2003,2003,2008
2235,test,,52,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1666.0,AllPub,165,1999,2000,2008
2236,test,,276,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1884.0,AllPub,0,2007,2007,2008
2237,test,,265,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1964.0,AllPub,0,2005,2006,2008
2238,test,,0,5,7,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,8,1344.0,AllPub,0,1997,1998,2008
2239,test,,52,5,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,1092.0,AllPub,0,2007,2008,2008
2240,test,,122,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,4,1189.0,AllPub,0,1997,1997,2008
2241,test,,119,5,4,Y,0,None,CompShg,Gable,Normal,ConLD,171,Pave,6,1200.0,AllPub,0,1964,1964,2008
2242,test,,100,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1040.0,AllPub,0,1975,1975,2008
2243,test,,26,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,550.0,AllPub,92,1976,1976,2008
2244,test,,101,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,526.0,AllPub,120,1973,2006,2008
2245,test,,101,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,462.0,AllPub,0,1973,1973,2008
2246,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1113.0,AllPub,81,1968,1968,2008
2247,test,,0,9,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,546.0,AllPub,187,1970,2007,2008
2248,test,,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,816.0,AllPub,315,1983,1983,2008
2249,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,845.0,AllPub,0,1982,2005,2008
2250,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,864.0,AllPub,0,1984,1984,2008
2251,test,,0,1,5,N,0,None,CompShg,Hip,Normal,WD,0,Pave,7,686.0,AllPub,0,1900,1950,2008
2252,test,,44,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1587.0,AllPub,0,1971,1971,2007
2253,test,,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384.0,AllPub,0,1997,1997,2007
2254,test,,64,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,392.0,AllPub,256,1994,1994,2007
2255,test,,48,5,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,923.0,AllPub,256,1999,2000,2007
2256,test,,44,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,691.0,AllPub,0,1996,1996,2007
2257,test,,30,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,938.0,AllPub,188,1999,2003,2007
2258,test,,21,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1168.0,AllPub,0,1992,1993,2007
2259,test,,84,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,903.0,AllPub,290,1993,1994,2007
2260,test,,108,6,6,P,0,None,CompShg,Gable,Alloca,WD,0,Grvl,6,1302.0,AllPub,0,1964,1964,2007
2261,test,,108,5,8,Y,0,None,CompShg,Gable,Normal,WD,135,Pave,5,1166.0,AllPub,0,1988,1988,2007
2262,test,,64,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,1312.0,AllPub,0,1990,1990,2007
2263,test,,32,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,10,1149.0,AllPub,120,2005,2005,2007
2264,test,,135,5,9,Y,0,None,CompShg,Hip,Partial,New,322,Pave,8,2660.0,AllPub,0,2006,2007,2007
2265,test,,0,5,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1100.0,AllPub,144,1969,1990,2007
2266,test,,164,5,9,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1612.0,AllPub,0,2006,2006,2007
2267,test,,80,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,2220.0,AllPub,390,2006,2006,2007
2268,test,,52,5,10,Y,0,None,CompShg,Hip,Partial,New,174,Pave,8,1742.0,AllPub,240,2006,2007,2007
2269,test,,0,5,6,Y,0,None,CompShg,Hip,Abnorml,COD,0,Pave,5,1284.0,AllPub,0,1984,1984,2007
2270,test,,72,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,725.0,AllPub,167,1981,2003,2007
2271,test,,0,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1529.0,AllPub,0,1978,1985,2007
2272,test,,72,5,7,Y,0,None,WdShake,Hip,Normal,WD,0,Pave,9,780.0,AllPub,192,1979,1979,2007
2273,test,,103,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1153.0,AllPub,204,1984,1984,2007
2274,test,,141,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1259.0,AllPub,240,1979,1999,2007
2275,test,,0,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1625.0,AllPub,0,1971,1971,2007
2276,test,,36,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1228.0,AllPub,407,1976,1976,2007
2277,test,,96,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1084.0,AllPub,0,1974,1974,2007
2278,test,,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,925.0,AllPub,252,1970,1990,2007
2279,test,,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,914.0,AllPub,120,1970,2002,2007
2280,test,,0,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,914.0,AllPub,140,1961,1961,2007
2281,test,,68,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1337.0,AllPub,136,2001,2001,2007
2282,test,,68,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1405.0,AllPub,0,1997,1998,2007
2283,test,,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,525.0,AllPub,144,1973,1973,2007
2284,test,,28,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,672.0,AllPub,0,1973,1973,2007
2285,test,,32,7,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,1061.0,AllPub,108,1978,1978,2007
2286,test,,0,6,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,988.0,AllPub,0,1966,1966,2007
2287,test,,36,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,1790.0,AllPub,186,2006,2007,2007
2288,test,,112,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1694.0,AllPub,0,2006,2007,2007
2289,test,,142,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,2108.0,AllPub,130,2007,2007,2007
2290,test,,58,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,8,1934.0,AllPub,268,2007,2007,2007
2291,test,,39,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,11,1108.0,AllPub,120,2006,2007,2007
2292,test,,65,5,10,Y,0,None,CompShg,Hip,Normal,WD,175,Pave,7,1994.0,AllPub,188,2005,2006,2007
2293,test,,28,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,8,2552.0,AllPub,130,2007,2007,2007
2294,test,,55,5,9,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1704.0,AllPub,282,2005,2006,2007
2295,test,,30,5,10,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,2320.0,AllPub,192,2007,2007,2007
2296,test,,368,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1582.0,AllPub,0,2007,2008,2007
2297,test,,104,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,8,918.0,AllPub,172,2007,2007,2007
2298,test,,105,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1802.0,AllPub,158,2006,2006,2007
2299,test,,50,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,11,1706.0,AllPub,194,2004,2004,2007
2300,test,,228,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1317.0,AllPub,192,2003,2003,2007
2301,test,,104,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,8,895.0,AllPub,196,2007,2007,2007
2302,test,,38,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1614.0,AllPub,100,2005,2006,2007
2303,test,,27,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1721.0,AllPub,168,2005,2005,2007
2304,test,,40,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1298.0,AllPub,0,2006,2007,2007
2305,test,,50,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1302.0,AllPub,110,2005,2006,2007
2306,test,,50,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1302.0,AllPub,110,2005,2006,2007
2307,test,,28,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1362.0,AllPub,192,2005,2006,2007
2308,test,,73,5,8,Y,0,None,CompShg,Gable,Normal,CWD,0,Pave,6,1554.0,AllPub,156,2006,2006,2007
2309,test,,39,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1577.0,AllPub,203,2005,2005,2007
2310,test,,38,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,6,1324.0,AllPub,0,2006,2006,2007
2311,test,,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1405.0,AllPub,136,2003,2003,2007
2312,test,,0,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,768.0,AllPub,100,2007,2007,2007
2313,test,,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,768.0,AllPub,100,2005,2006,2007
2314,test,,33,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,608.0,AllPub,100,2006,2007,2007
2315,test,,30,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,738.0,AllPub,100,2006,2006,2007
2316,test,,34,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,698.0,AllPub,0,2006,2007,2007
2317,test,,23,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1326.0,AllPub,120,2005,2005,2007
