Id,source,SalePrice,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath
2207,test,NA,207,3,3,BrkFace,Stucco,0,4,2,PConc,1,7,786,2,3,3,2,Detchd,1935,1873,1
2208,test,NA,0,4,3,VinylSd,VinylSd,0,3,2,CBlock,2,7,506,2,3,3,3,Attchd,1994,2161,1
2209,test,NA,224,3,3,BrkFace,MetalSd,3,3,2,PConc,2,7,484,2,3,1,3,Attchd,1956,1898,1
2210,test,NA,0,3,3,MetalSd,MetalSd,4,3,1,CBlock,1,7,462,2,3,1,3,Detchd,1980,1032,0
2211,test,NA,116,4,3,VinylSd,VinylSd,3,0,0,BrkTil,1,7,195,1,3,1,3,Detchd,1926,919,0
2212,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,240,1,3,1,3,Detchd,1940,1090,0
2213,test,NA,96,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1200,0
2214,test,NA,0,3,2,HdBoard,Plywood,3,1,1,CBlock,1,4,288,1,3,1,3,Attchd,1967,1656,1
2215,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,360,1,3,2,3,Detchd,1934,912,0
2216,test,NA,0,3,3,WdShing,Wd Shng,0,0,0,CBlock,2,7,356,1,3,3,3,Attchd,1958,1955,0
2217,test,NA,0,1,2,AsbShng,VinylSd,0,0,0,Slab,1,7,487,2,1,1,2,Attchd,1952,733,0
2218,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,Stone,1,7,185,1,3,1,2,Detchd,1895,1361,0
2219,test,NA,0,3,3,Plywood,Plywood,0,0,0,PConc,1,7,195,1,2,1,1,Detchd,1910,1049,0
2220,test,NA,160,3,3,MetalSd,MetalSd,0,0,0,Stone,1,5,216,1,2,1,2,Detchd,1920,864,1
2221,test,NA,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,525,2,3,3,3,Attchd,2007,1648,0
2222,test,NA,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,7,482,2,3,3,3,Attchd,2004,1646,0
2223,test,NA,192,3,4,MetalSd,MetalSd,0,0,0,PConc,3,7,786,3,3,3,3,Attchd,1996,2032,0
2224,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,816,3,3,1,3,Attchd,1996,1820,1
2225,test,NA,0,3,3,Plywood,Plywood,0,0,0,CBlock,2,7,484,2,3,1,3,Attchd,1976,1872,2
2226,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,432,2,3,1,3,Attchd,1991,1689,0
2227,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,CBlock,2,7,512,2,3,3,3,Attchd,1986,1501,0
2228,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,788,3,3,3,3,Attchd,2007,1537,0
2229,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,612,2,3,3,3,Attchd,2007,1780,1
2230,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,400,2,3,3,3,BuiltIn,2007,1442,1
2231,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,666,3,3,3,3,Attchd,2008,1612,1
2232,test,NA,192,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,2,7,438,2,3,1,3,Attchd,1989,1495,0
2233,test,NA,0,4,4,Plywood,HdBoard,0,2,1,CBlock,2,7,578,2,3,1,3,Attchd,1986,1256,0
2234,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,467,2,3,3,3,Attchd,2003,1440,0
2235,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,435,2,3,2,3,Attchd,1999,1675,0
2236,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,520,2,3,3,3,Attchd,2007,1728,0
2237,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,892,3,3,3,3,Attchd,2005,1964,1
2238,test,NA,0,4,3,VinylSd,VinylSd,0,0,0,PConc,2,7,784,4,3,3,3,Attchd,1997,1344,0
2239,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1092,0
2240,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,392,2,3,2,3,Attchd,1997,1189,0
2241,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,850,3,3,3,3,2Types,1964,1200,0
2242,test,NA,0,3,3,CemntBd,CmentBd,0,0,0,PConc,1,7,499,2,3,1,3,Attchd,1975,1040,0
2243,test,NA,0,3,3,CemntBd,CmentBd,0,3,1,PConc,2,7,336,1,3,1,3,Attchd,1976,1475,0
2244,test,NA,0,4,3,CemntBd,CmentBd,0,0,0,CBlock,1,7,297,1,3,2,3,BuiltIn,1973,988,0
2245,test,NA,0,3,3,CemntBd,CmentBd,2,1,1,CBlock,1,7,297,1,3,2,3,BuiltIn,1973,988,0
2246,test,NA,0,4,3,Plywood,Plywood,2,0,0,CBlock,1,7,257,1,3,1,3,Attchd,1968,1160,0
2247,test,NA,0,4,3,CemntBd,CmentBd,0,0,0,CBlock,2,7,0,0,0,0,0,NoGarage,1894,1092,1
2248,test,NA,0,4,3,VinylSd,VinylSd,2,0,0,CBlock,1,7,264,1,3,1,3,Attchd,1983,816,0
2249,test,NA,0,3,3,HdBoard,Plywood,0,0,0,CBlock,1,7,264,1,3,1,3,Attchd,1982,845,0
2250,test,NA,0,3,3,HdBoard,Plywood,0,0,0,CBlock,1,7,484,2,3,1,3,Attchd,1984,889,0
2251,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,2,3,288,1,2,1,3,Detchd,1900,1836,0
2252,test,NA,0,3,3,MetalSd,MetalSd,0,4,1,CBlock,2,7,525,2,3,1,3,Attchd,1971,1587,0
2253,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,390,2,3,3,3,BuiltIn,1997,1384,1
2254,test,NA,0,3,3,HdBoard,HdBoard,3,3,1,PConc,2,7,398,2,3,3,3,BuiltIn,1994,1694,1
2255,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,451,2,3,3,3,Attchd,2000,1714,1
2256,test,NA,0,3,4,HdBoard,HdBoard,0,0,0,PConc,2,7,420,2,3,3,3,Attchd,1996,1553,1
2257,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,3,7,482,2,3,3,3,Attchd,1999,2299,1
2258,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,PConc,2,7,420,2,3,2,3,Attchd,1992,1187,0
2259,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,PConc,2,7,392,2,3,2,3,Attchd,1993,1642,1
2260,test,NA,246,3,3,HdBoard,HdBoard,3,3,1,CBlock,1,7,480,2,3,1,3,Attchd,1964,1128,0
2261,test,NA,0,3,4,CemntBd,CmentBd,0,0,0,CBlock,2,7,480,2,3,2,3,Attchd,1988,1179,0
2262,test,NA,140,3,4,CemntBd,CmentBd,0,3,1,PConc,1,7,484,2,3,2,3,Attchd,1990,1321,0
2263,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,3,7,729,3,3,3,3,BuiltIn,2005,2541,1
2264,test,NA,0,3,5,VinylSd,VinylSd,0,4,2,PConc,2,7,1110,3,3,3,4,Attchd,2005,2338,1
2265,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,4,828,3,3,1,3,2Types,1969,1424,1
2266,test,NA,0,3,4,MetalSd,MetalSd,0,4,1,PConc,2,7,556,2,3,3,3,Attchd,2006,1612,0
2267,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,1,7,724,2,3,2,3,Attchd,2006,2234,1
2268,test,NA,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,724,3,3,3,3,Attchd,2007,2042,0
2269,test,NA,192,3,3,HdBoard,HdBoard,0,0,0,CBlock,2,7,480,2,3,1,3,Attchd,1984,1284,0
2270,test,NA,0,3,4,MetalSd,MetalSd,0,3,1,CBlock,2,7,484,2,3,2,3,Attchd,1981,1479,1
2271,test,NA,0,3,3,Plywood,Plywood,0,3,1,CBlock,2,7,663,2,3,3,3,Attchd,1978,1664,0
2272,test,NA,0,3,3,HdBoard,Plywood,0,3,1,CBlock,2,7,481,2,3,3,3,Attchd,1979,1930,1
2273,test,NA,0,3,3,Plywood,Plywood,3,0,0,CBlock,2,7,495,2,3,3,3,Attchd,1984,1177,0
2274,test,NA,0,3,3,MetalSd,MetalSd,0,3,1,CBlock,2,7,478,2,3,2,3,Attchd,1979,1353,0
2275,test,NA,249,3,3,HdBoard,HdBoard,0,3,1,CBlock,2,7,944,2,3,1,3,Attchd,1971,1220,0
2276,test,NA,0,3,3,Plywood,Plywood,0,2,1,CBlock,2,7,585,2,3,3,3,Attchd,1976,1324,0
2277,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,CBlock,2,7,488,2,3,1,3,Attchd,1974,1877,1
2278,test,NA,0,3,3,MetalSd,MetalSd,2,0,0,CBlock,1,5,576,2,3,1,3,Detchd,1988,1422,0
2279,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,368,1,4,2,3,Attchd,1970,914,0
2280,test,NA,0,4,3,MetalSd,MetalSd,2,0,0,BrkTil,1,7,270,1,3,1,2,Basment,1961,914,0
2281,test,NA,0,3,4,MetalSd,MetalSd,0,3,1,PConc,2,7,511,2,3,3,3,Attchd,2001,1337,0
2282,test,NA,0,3,4,MetalSd,MetalSd,0,3,1,PConc,2,7,522,2,3,3,3,Attchd,1997,1337,0
2283,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,264,1,3,1,3,Detchd,1973,1092,1
2284,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,264,1,3,1,3,Detchd,1973,1218,1
2285,test,NA,0,3,3,Plywood,Brk Cmn,0,0,0,CBlock,2,7,319,1,3,1,3,Attchd,1978,1055,0
2286,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,360,1,3,1,3,Detchd,1974,988,0
2287,test,NA,0,3,5,VinylSd,VinylSd,0,4,1,PConc,2,7,730,3,3,3,3,Attchd,2007,1816,0
2288,test,NA,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,7,856,3,3,2,3,Attchd,2006,1694,0
2289,test,NA,0,3,4,VinylSd,VinylSd,0,5,1,PConc,2,7,938,3,3,3,3,Attchd,2007,2122,1
2290,test,NA,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,1040,3,3,2,3,Attchd,2007,2656,1
2291,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,670,3,3,3,3,BuiltIn,2006,2550,1
2292,test,NA,0,3,5,VinylSd,VinylSd,0,4,2,PConc,2,7,878,3,3,3,3,Attchd,2005,2046,1
2293,test,NA,0,3,5,VinylSd,VinylSd,0,5,2,PConc,2,7,932,3,3,3,3,Attchd,2007,2552,0
2294,test,NA,0,3,4,MetalSd,MetalSd,0,5,1,PConc,2,7,814,3,3,3,3,BuiltIn,2005,2758,1
2295,test,NA,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,1174,3,3,3,3,Attchd,2007,2290,1
2296,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,728,2,3,1,3,Detchd,2007,2152,1
2297,test,NA,0,3,5,VinylSd,VinylSd,0,4,2,PConc,2,7,786,3,3,3,3,BuiltIn,2007,2100,1
2298,test,NA,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,7,843,3,3,3,3,Attchd,2006,1802,1
2299,test,NA,0,3,4,VinylSd,VinylSd,0,5,1,PConc,2,7,916,3,3,2,3,BuiltIn,2004,2956,1
2300,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,818,3,3,3,3,Attchd,2003,2385,1
2301,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,774,3,3,3,3,Attchd,2007,1818,1
2302,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,878,3,3,2,3,Attchd,2005,1614,0
2303,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,554,2,3,2,3,Attchd,2005,1721,0
2304,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,876,3,3,2,3,BuiltIn,2006,1828,1
2305,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,1,7,631,2,3,2,3,Attchd,2005,1302,1
2306,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,1,7,631,2,3,2,3,Attchd,2005,1302,1
2307,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,460,2,3,2,3,Attchd,2005,1362,0
2308,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,627,2,3,2,3,Attchd,2006,1554,0
2309,test,NA,0,3,5,MetalSd,MetalSd,0,4,1,PConc,2,7,564,2,3,2,3,Attchd,2005,1577,0
2310,test,NA,0,3,4,MetalSd,MetalSd,0,4,1,PConc,2,7,550,2,3,3,3,Attchd,2006,1324,0
2311,test,NA,0,3,4,VinylSd,Wd Shng,0,4,1,PConc,2,7,478,2,3,2,3,Attchd,2003,1405,0
2312,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,CBlock,3,7,572,2,3,1,3,Attchd,2007,1496,0
2313,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,400,2,3,3,3,Attchd,2005,1536,1
2314,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,454,2,3,3,3,BuiltIn,2007,1458,0
2315,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,440,2,3,2,3,Attchd,2006,1495,1
2316,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,350,3,3,1,3,BuiltIn,2007,1746,1
2317,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,388,2,3,3,3,Attchd,2005,1326,0
2318,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,440,2,3,3,3,Attchd,2007,1504,1
2319,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,400,2,3,3,3,Attchd,2007,1456,1
2320,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,462,2,3,2,3,Attchd,2007,1258,0
2321,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,630,3,3,3,3,Attchd,2003,1589,0
2322,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,388,2,3,3,3,Attchd,2007,1266,0
2323,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,437,2,3,3,3,Attchd,2004,1119,0
2324,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,400,2,3,3,3,BuiltIn,2004,1374,1
2325,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,534,2,3,2,3,Attchd,2006,1525,1
2326,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,400,2,3,3,3,BuiltIn,2003,1394,1
2327,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,434,2,3,3,3,BuiltIn,2003,1948,1
2328,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,435,2,3,3,3,BuiltIn,2002,1995,1
2329,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,442,2,3,2,3,Attchd,2000,1690,1
2330,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,460,2,3,2,3,Attchd,1999,1644,1
2331,test,NA,0,3,4,VinylSd,VinylSd,0,3,2,PConc,2,7,925,3,3,3,3,Attchd,1998,2551,1
2332,test,NA,0,3,4,MetalSd,MetalSd,0,3,1,PConc,2,7,806,3,3,3,3,Attchd,1998,3078,1
2333,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,758,3,3,3,3,Attchd,1998,2582,1
2334,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,600,3,3,3,3,BuiltIn,1998,2385,1
2335,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,517,2,3,2,3,Attchd,1992,2202,1
2336,test,NA,0,4,4,VinylSd,VinylSd,0,3,1,PConc,2,7,933,3,3,2,3,Attchd,1996,2538,1
2337,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,605,2,3,1,3,Attchd,2007,1369,0
2338,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,852,3,3,1,3,Attchd,2007,1542,0
2339,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,484,2,3,3,3,Attchd,2006,1534,0
2340,test,NA,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,1092,3,3,3,3,Attchd,2007,1966,0
2341,test,NA,0,3,4,VinylSd,VinylSd,0,3,1,PConc,3,7,480,2,3,1,3,Attchd,2007,1528,2
2342,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,484,2,3,2,3,Attchd,2005,1538,0
2343,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,672,2,3,2,3,Attchd,2005,1506,0
2344,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,574,3,3,2,3,Attchd,2006,1977,1
2345,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,859,3,3,2,3,BuiltIn,2006,1830,1
2346,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,598,2,3,2,3,Attchd,2007,1338,0
2347,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,575,2,3,2,3,Attchd,2007,1335,0
2348,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,590,2,3,3,3,Attchd,2007,1792,1
2349,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,CBlock,3,7,561,2,3,1,3,Attchd,2007,1588,0
2350,test,NA,0,3,4,WdShing,Wd Shng,0,4,1,PConc,2,7,880,3,3,3,3,Attchd,2007,1880,1
2351,test,NA,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,594,2,3,3,3,Attchd,2007,1584,0
2352,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,658,3,3,3,3,Attchd,2006,1685,0
2353,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,5,744,3,3,2,3,BuiltIn,2004,2443,1
2354,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1100,1
2355,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,7,0,0,0,0,0,NoGarage,1894,1143,1
2356,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,1,7,576,2,3,1,3,Detchd,2004,1094,0
2357,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,566,2,3,2,3,Attchd,2006,1486,0
2358,test,NA,0,3,4,VinylSd,VinylSd,4,0,0,PConc,2,7,492,2,3,2,3,Attchd,1993,1820,1
2359,test,NA,0,3,3,Plywood,Plywood,3,3,2,CBlock,1,7,283,1,3,2,3,Attchd,1980,1266,1
2360,test,NA,0,3,3,Plywood,Plywood,0,0,0,CBlock,1,7,308,1,3,1,3,Detchd,1979,894,0
2361,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,686,2,3,3,3,Detchd,1991,1040,1
2362,test,NA,0,3,4,HdBoard,HdBoard,0,3,1,PConc,2,7,564,2,3,2,3,Attchd,1990,2503,1
2363,test,NA,0,3,3,Plywood,Plywood,0,0,0,CBlock,1,7,431,2,3,2,3,Attchd,1974,1037,0
2364,test,NA,0,3,3,CemntBd,CmentBd,0,3,1,CBlock,1,7,542,2,3,2,3,Attchd,1973,1055,0
2365,test,NA,0,3,4,MetalSd,MetalSd,0,4,1,PConc,2,7,540,2,3,3,3,Attchd,2004,1378,0
2366,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,484,2,3,3,3,Attchd,2006,1151,0
2367,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,476,2,3,3,3,Attchd,2006,1565,0
2368,test,NA,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,466,2,3,2,3,Attchd,2006,1352,0
2369,test,NA,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,528,2,3,3,3,Attchd,2007,1550,1
2370,test,NA,0,3,3,MetalSd,MetalSd,0,3,1,PConc,2,7,440,2,3,1,3,Detchd,1999,1501,1
2371,test,NA,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,7,440,2,3,1,3,Detchd,2000,1573,1
2372,test,NA,0,3,4,CemntBd,CmentBd,0,0,0,PConc,2,7,625,2,3,1,3,Detchd,1999,1358,0
2373,test,NA,0,3,4,CemntBd,CmentBd,0,4,2,PConc,2,7,552,2,3,1,3,Detchd,2003,2048,1
2374,test,NA,36,4,4,VinylSd,VinylSd,0,3,2,PConc,2,7,1105,2,3,2,4,Attchd,1998,2362,1
2375,test,NA,0,3,4,BrkFace,BrkFace,0,4,1,PConc,1,7,478,2,3,3,3,Attchd,1994,1494,1
2376,test,NA,0,3,4,VinylSd,MetalSd,0,3,1,CBlock,2,7,546,2,3,2,4,Attchd,1980,2362,1
2377,test,NA,0,3,4,BrkFace,BrkFace,0,4,2,CBlock,2,7,676,2,3,2,3,Attchd,1981,2497,0
2378,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,412,2,3,2,3,Attchd,1968,1152,1
2379,test,NA,0,3,3,VinylSd,VinylSd,0,1,1,CBlock,2,7,570,2,3,2,3,Attchd,1970,2411,1
2380,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,PConc,1,7,480,2,3,1,3,Attchd,1969,1082,0
2381,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,PConc,1,7,528,2,3,3,3,Attchd,1968,1295,1
2382,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,2,7,515,2,3,2,3,Attchd,1972,1610,0
2383,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,472,2,3,2,3,Attchd,1993,1594,0
2384,test,NA,0,3,4,MetalSd,MetalSd,0,4,1,PConc,2,7,473,2,3,1,3,Attchd,1993,2075,1
2385,test,NA,0,3,3,HdBoard,HdBoard,3,2,1,CBlock,2,7,484,2,3,2,3,Attchd,1966,1093,0
2386,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,311,1,3,3,3,Attchd,1963,1052,0
2387,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,308,1,3,2,3,Attchd,1967,1107,0
2388,test,NA,0,3,3,HdBoard,HdBoard,0,0,0,Slab,2,7,530,3,3,1,3,CarPort,1964,1224,0
2389,test,NA,0,3,3,Wd Sdng,Wd Sdng,2,4,1,CBlock,1,6,396,2,3,1,3,Detchd,1966,1074,0
2390,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,1,7,440,2,3,2,3,Attchd,1961,1187,0
2391,test,NA,0,4,3,VinylSd,VinylSd,4,2,1,CBlock,1,7,784,2,3,3,3,Detchd,1985,964,0
2392,test,NA,0,3,3,CemntBd,CmentBd,0,0,0,CBlock,1,7,312,1,3,1,3,Detchd,1965,894,0
2393,test,NA,0,3,3,HdBoard,Plywood,3,3,1,CBlock,2,7,440,2,3,2,3,Attchd,1966,1200,0
2394,test,NA,0,3,3,HdBoard,HdBoard,4,0,0,CBlock,2,7,440,2,3,2,3,Attchd,1965,1042,0
2395,test,NA,0,4,3,MetalSd,MetalSd,3,4,1,CBlock,2,7,539,2,3,2,3,Attchd,1964,2154,1
2396,test,NA,84,3,3,Wd Sdng,Plywood,3,3,1,CBlock,1,7,286,1,3,2,3,Attchd,1964,1374,0
2397,test,NA,0,4,3,MetalSd,MetalSd,0,4,1,CBlock,1,7,510,2,3,2,3,Attchd,1959,1652,1
2398,test,NA,0,3,3,Wd Sdng,HdBoard,3,0,0,PConc,1,7,512,2,3,1,3,Attchd,1975,908,0
2399,test,NA,0,2,2,WdShing,Wd Shng,3,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,666,0
2400,test,NA,0,3,3,MetalSd,MetalSd,3,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,670,0
2401,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,308,1,3,1,3,Detchd,1963,808,0
2402,test,NA,0,4,3,HdBoard,HdBoard,3,0,0,CBlock,1,7,288,1,3,3,3,Attchd,1955,1150,0
2403,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,2,7,792,3,3,1,3,Detchd,1968,1560,0
2404,test,NA,0,3,3,HdBoard,HdBoard,0,3,1,CBlock,2,7,432,2,3,3,3,Basment,1966,1280,0
2405,test,NA,0,3,3,WdShing,Wd Shng,0,4,1,CBlock,1,7,525,2,3,2,3,Attchd,1961,1254,0
2406,test,NA,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,315,1,3,2,3,Attchd,1957,936,0
2407,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,308,1,3,1,3,Detchd,1964,1008,0
2408,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,692,2,3,2,3,2Types,1994,1053,0
2409,test,NA,0,3,3,HdBoard,HdBoard,0,4,1,CBlock,1,7,336,1,3,2,3,Attchd,1960,1144,0
2410,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,3,3,CBlock,1,7,464,2,3,1,3,Attchd,1957,1721,0
2411,test,NA,0,3,3,Wd Sdng,Wd Sdng,2,0,0,CBlock,1,7,308,1,3,1,3,Attchd,1957,922,0
2412,test,NA,0,3,3,VinylSd,VinylSd,0,3,1,CBlock,1,7,310,1,3,2,3,Attchd,1955,1411,0
2413,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,336,1,3,2,3,Attchd,1955,1216,0
2414,test,NA,0,5,3,VinylSd,MetalSd,0,0,0,CBlock,1,7,336,1,3,1,3,Detchd,1962,1154,1
2415,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,2,7,484,2,3,1,3,Detchd,1958,1560,0
2416,test,NA,0,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,410,2,3,1,3,Detchd,1952,948,0
2417,test,NA,0,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,7,293,1,3,3,3,Attchd,1953,1040,0
2418,test,NA,0,4,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,252,1,3,1,3,Detchd,1956,925,0
2419,test,NA,0,3,3,MetalSd,MetalSd,0,0,0,PConc,1,7,352,1,3,1,3,Detchd,2002,1540,0
2420,test,NA,0,4,3,MetalSd,MetalSd,2,3,2,CBlock,1,7,390,1,3,1,3,Attchd,1955,925,0
2421,test,NA,0,3,3,VinylSd,VinylSd,4,2,1,CBlock,1,6,280,1,3,3,3,Attchd,1953,1647,0
2422,test,NA,0,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,7,420,1,3,1,3,Detchd,1952,924,0
2423,test,NA,0,4,4,VinylSd,VinylSd,0,0,0,CBlock,2,7,0,0,0,0,0,NoGarage,1894,1544,0
